flag_id,detected_at,scope,reference_key,metric_value,method,score,description
3731,2026-09-18 17:31:25.532255,invoice_iqr,2198,208.95,iqr,15.7500,Invoice 2198 (customer 170) outside IQR fences
3732,2026-09-18 17:31:25.532255,invoice_iqr,2199,208.95,iqr,15.7500,Invoice 2199 (customer 170) outside IQR fences
3733,2026-09-18 17:31:25.532255,invoice_iqr,2200,208.95,iqr,15.7500,Invoice 2200 (customer 170) outside IQR fences
3734,2026-09-18 17:31:25.532255,invoice_iqr,2201,208.95,iqr,15.7500,Invoice 2201 (customer 170) outside IQR fences
3735,2026-09-18 17:31:25.532255,invoice_iqr,2202,208.95,iqr,15.7500,Invoice 2202 (customer 170) outside IQR fences
3736,2026-09-18 17:31:25.532255,invoice_iqr,2203,208.95,iqr,15.7500,Invoice 2203 (customer 170) outside IQR fences
3737,2026-09-18 17:31:25.532255,invoice_iqr,2665,208.95,iqr,15.7500,Invoice 2665 (customer 199) outside IQR fences
3738,2026-09-18 17:31:25.532255,invoice_iqr,2666,208.95,iqr,15.7500,Invoice 2666 (customer 199) outside IQR fences
3739,2026-09-18 17:31:25.532255,invoice_iqr,2667,208.95,iqr,15.7500,Invoice 2667 (customer 199) outside IQR fences
3740,2026-09-18 17:31:25.532255,invoice_iqr,2668,208.95,iqr,15.7500,Invoice 2668 (customer 199) outside IQR fences
3741,2026-09-18 17:31:25.532255,invoice_iqr,2669,208.95,iqr,15.7500,Invoice 2669 (customer 199) outside IQR fences
3742,2026-09-18 17:31:25.532255,invoice_iqr,2670,208.95,iqr,15.7500,Invoice 2670 (customer 199) outside IQR fences
3743,2026-09-18 17:31:25.532255,invoice_iqr,2671,208.95,iqr,15.7500,Invoice 2671 (customer 199) outside IQR fences
3744,2026-09-18 17:31:25.532255,invoice_iqr,2672,208.95,iqr,15.7500,Invoice 2672 (customer 199) outside IQR fences
3745,2026-09-18 17:31:25.532255,invoice_iqr,2673,208.95,iqr,15.7500,Invoice 2673 (customer 199) outside IQR fences
3746,2026-09-18 17:31:25.532255,invoice_iqr,2674,208.95,iqr,15.7500,Invoice 2674 (customer 199) outside IQR fences
3747,2026-09-18 17:31:25.532255,invoice_iqr,2675,208.95,iqr,15.7500,Invoice 2675 (customer 199) outside IQR fences
3748,2026-09-18 17:31:25.532255,invoice_iqr,2676,208.95,iqr,15.7500,Invoice 2676 (customer 199) outside IQR fences
3749,2026-09-18 17:31:25.532255,invoice_iqr,2677,208.95,iqr,15.7500,Invoice 2677 (customer 199) outside IQR fences
3750,2026-09-18 17:31:25.532255,invoice_iqr,2678,208.95,iqr,15.7500,Invoice 2678 (customer 199) outside IQR fences
3751,2026-09-18 17:31:25.532255,invoice_iqr,2679,208.95,iqr,15.7500,Invoice 2679 (customer 199) outside IQR fences
3752,2026-09-18 17:31:25.532255,invoice_iqr,2681,208.95,iqr,15.7500,Invoice 2681 (customer 199) outside IQR fences
3753,2026-09-18 17:31:25.532255,invoice_iqr,2682,208.95,iqr,15.7500,Invoice 2682 (customer 199) outside IQR fences
3754,2026-09-18 17:31:25.532255,invoice_iqr,2683,208.95,iqr,15.7500,Invoice 2683 (customer 199) outside IQR fences
3755,2026-09-18 17:31:25.532255,invoice_iqr,2684,208.95,iqr,15.7500,Invoice 2684 (customer 199) outside IQR fences
3756,2026-09-18 17:31:25.532255,invoice_iqr,2685,208.95,iqr,15.7500,Invoice 2685 (customer 199) outside IQR fences
3757,2026-09-18 17:31:25.532255,invoice_iqr,2686,208.95,iqr,15.7500,Invoice 2686 (customer 199) outside IQR fences
3758,2026-09-18 17:31:25.532255,invoice_iqr,2779,208.95,iqr,15.7500,Invoice 2779 (customer 208) outside IQR fences
3759,2026-09-18 17:31:25.532255,invoice_iqr,2780,208.95,iqr,15.7500,Invoice 2780 (customer 208) outside IQR fences
3760,2026-09-18 17:31:25.532255,invoice_iqr,2781,208.95,iqr,15.7500,Invoice 2781 (customer 208) outside IQR fences
3761,2026-09-18 17:31:25.532255,invoice_iqr,2782,208.95,iqr,15.7500,Invoice 2782 (customer 208) outside IQR fences
3762,2026-09-18 17:31:25.532255,invoice_iqr,2783,208.95,iqr,15.7500,Invoice 2783 (customer 208) outside IQR fences
3763,2026-09-18 17:31:25.532255,invoice_iqr,2784,208.95,iqr,15.7500,Invoice 2784 (customer 208) outside IQR fences
3764,2026-09-18 17:31:25.532255,invoice_iqr,2785,208.95,iqr,15.7500,Invoice 2785 (customer 208) outside IQR fences
3765,2026-09-18 17:31:25.532255,invoice_iqr,2786,208.95,iqr,15.7500,Invoice 2786 (customer 208) outside IQR fences
3766,2026-09-18 17:31:25.532255,invoice_iqr,2787,208.95,iqr,15.7500,Invoice 2787 (customer 208) outside IQR fences
3767,2026-09-18 17:31:25.532255,invoice_iqr,2788,208.95,iqr,15.7500,Invoice 2788 (customer 208) outside IQR fences
3768,2026-09-18 17:31:25.532255,invoice_iqr,2789,208.95,iqr,15.7500,Invoice 2789 (customer 208) outside IQR fences
3769,2026-09-18 17:31:25.532255,invoice_iqr,2790,208.95,iqr,15.7500,Invoice 2790 (customer 208) outside IQR fences
3770,2026-09-18 17:31:25.532255,invoice_iqr,2791,208.95,iqr,15.7500,Invoice 2791 (customer 208) outside IQR fences
3771,2026-09-18 17:31:25.532255,invoice_iqr,2792,208.95,iqr,15.7500,Invoice 2792 (customer 208) outside IQR fences
3772,2026-09-18 17:31:25.532255,invoice_iqr,2793,208.95,iqr,15.7500,Invoice 2793 (customer 208) outside IQR fences
3773,2026-09-18 17:31:25.532255,invoice_iqr,2794,208.95,iqr,15.7500,Invoice 2794 (customer 208) outside IQR fences
3774,2026-09-18 17:31:25.532255,invoice_iqr,2795,208.95,iqr,15.7500,Invoice 2795 (customer 208) outside IQR fences
3775,2026-09-18 17:31:25.532255,invoice_iqr,2796,208.95,iqr,15.7500,Invoice 2796 (customer 208) outside IQR fences
3776,2026-09-18 17:31:25.532255,invoice_iqr,2797,208.95,iqr,15.7500,Invoice 2797 (customer 208) outside IQR fences
3777,2026-09-18 17:31:25.532255,invoice_iqr,2798,208.95,iqr,15.7500,Invoice 2798 (customer 208) outside IQR fences
3778,2026-09-18 17:31:25.532255,invoice_iqr,3247,208.95,iqr,15.7500,Invoice 3247 (customer 240) outside IQR fences
3779,2026-09-18 17:31:25.532255,invoice_iqr,3248,208.95,iqr,15.7500,Invoice 3248 (customer 240) outside IQR fences
3780,2026-09-18 17:31:25.532255,invoice_iqr,3249,208.95,iqr,15.7500,Invoice 3249 (customer 240) outside IQR fences
3781,2026-09-18 17:31:25.532255,invoice_iqr,3250,208.95,iqr,15.7500,Invoice 3250 (customer 240) outside IQR fences
3782,2026-09-18 17:31:25.532255,invoice_iqr,3251,208.95,iqr,15.7500,Invoice 3251 (customer 240) outside IQR fences
3783,2026-09-18 17:31:25.532255,invoice_iqr,3252,208.95,iqr,15.7500,Invoice 3252 (customer 240) outside IQR fences
3784,2026-09-18 17:31:25.532255,invoice_iqr,3253,208.95,iqr,15.7500,Invoice 3253 (customer 240) outside IQR fences
3785,2026-09-18 17:31:25.532255,invoice_iqr,3254,2004.75,iqr,1811.5500,Invoice 3254 (customer 240) outside IQR fences
3786,2026-09-18 17:31:25.532255,invoice_iqr,3255,208.95,iqr,15.7500,Invoice 3255 (customer 240) outside IQR fences
3787,2026-09-18 17:31:25.532255,invoice_iqr,3256,208.95,iqr,15.7500,Invoice 3256 (customer 240) outside IQR fences
3788,2026-09-18 17:31:25.532255,invoice_iqr,4011,208.95,iqr,15.7500,Invoice 4011 (customer 296) outside IQR fences
3789,2026-09-18 17:31:25.532255,invoice_iqr,4012,208.95,iqr,15.7500,Invoice 4012 (customer 296) outside IQR fences
3790,2026-09-18 17:31:25.532255,invoice_iqr,4013,208.95,iqr,15.7500,Invoice 4013 (customer 296) outside IQR fences
3791,2026-09-18 17:31:25.532255,invoice_iqr,4014,208.95,iqr,15.7500,Invoice 4014 (customer 296) outside IQR fences
3792,2026-09-18 17:31:25.532255,invoice_iqr,4015,208.95,iqr,15.7500,Invoice 4015 (customer 296) outside IQR fences
3793,2026-09-18 17:31:25.532255,invoice_iqr,4016,208.95,iqr,15.7500,Invoice 4016 (customer 296) outside IQR fences
3794,2026-09-18 17:31:25.532255,invoice_iqr,4017,208.95,iqr,15.7500,Invoice 4017 (customer 296) outside IQR fences
3795,2026-09-18 17:31:25.532255,invoice_iqr,4018,208.95,iqr,15.7500,Invoice 4018 (customer 296) outside IQR fences
3796,2026-09-18 17:31:25.532255,invoice_iqr,4019,208.95,iqr,15.7500,Invoice 4019 (customer 296) outside IQR fences
3797,2026-09-18 17:31:25.532255,invoice_iqr,4020,208.95,iqr,15.7500,Invoice 4020 (customer 296) outside IQR fences
3798,2026-09-18 17:31:25.532255,invoice_iqr,4022,208.95,iqr,15.7500,Invoice 4022 (customer 297) outside IQR fences
3799,2026-09-18 17:31:25.532255,invoice_iqr,4023,208.95,iqr,15.7500,Invoice 4023 (customer 297) outside IQR fences
3800,2026-09-18 17:31:25.532255,invoice_iqr,4024,208.95,iqr,15.7500,Invoice 4024 (customer 297) outside IQR fences
3801,2026-09-18 17:31:25.532255,invoice_iqr,4025,208.95,iqr,15.7500,Invoice 4025 (customer 297) outside IQR fences
3802,2026-09-18 17:31:25.532255,invoice_iqr,4026,208.95,iqr,15.7500,Invoice 4026 (customer 297) outside IQR fences
3803,2026-09-18 17:31:25.532255,invoice_iqr,4027,208.95,iqr,15.7500,Invoice 4027 (customer 297) outside IQR fences
3804,2026-09-18 17:31:25.532255,invoice_iqr,4028,208.95,iqr,15.7500,Invoice 4028 (customer 297) outside IQR fences
3805,2026-09-18 17:31:25.532255,invoice_iqr,4029,208.95,iqr,15.7500,Invoice 4029 (customer 297) outside IQR fences
3806,2026-09-18 17:31:25.532255,invoice_iqr,4030,208.95,iqr,15.7500,Invoice 4030 (customer 297) outside IQR fences
3807,2026-09-18 17:31:25.532255,invoice_iqr,4150,242.69,iqr,49.4900,Invoice 4150 (customer 306) outside IQR fences
3808,2026-09-18 17:31:25.532255,invoice_iqr,4376,208.95,iqr,15.7500,Invoice 4376 (customer 321) outside IQR fences
3809,2026-09-18 17:31:25.532255,invoice_iqr,4377,208.95,iqr,15.7500,Invoice 4377 (customer 321) outside IQR fences
3810,2026-09-18 17:31:25.532255,invoice_iqr,4378,208.95,iqr,15.7500,Invoice 4378 (customer 321) outside IQR fences
3811,2026-09-18 17:31:25.532255,invoice_iqr,4379,208.95,iqr,15.7500,Invoice 4379 (customer 321) outside IQR fences
3812,2026-09-18 17:31:25.532255,invoice_iqr,4380,208.95,iqr,15.7500,Invoice 4380 (customer 321) outside IQR fences
3813,2026-09-18 17:31:25.532255,invoice_iqr,4381,208.95,iqr,15.7500,Invoice 4381 (customer 321) outside IQR fences
3814,2026-09-18 17:31:25.532255,invoice_iqr,4382,208.95,iqr,15.7500,Invoice 4382 (customer 321) outside IQR fences
3815,2026-09-18 17:31:25.532255,invoice_iqr,4383,208.95,iqr,15.7500,Invoice 4383 (customer 321) outside IQR fences
3816,2026-09-18 17:31:25.532255,invoice_iqr,4384,208.95,iqr,15.7500,Invoice 4384 (customer 321) outside IQR fences
3817,2026-09-18 17:31:25.532255,invoice_iqr,4385,208.95,iqr,15.7500,Invoice 4385 (customer 321) outside IQR fences
3818,2026-09-18 17:31:25.532255,invoice_iqr,4386,208.95,iqr,15.7500,Invoice 4386 (customer 321) outside IQR fences
3819,2026-09-18 17:31:25.532255,invoice_iqr,4387,208.95,iqr,15.7500,Invoice 4387 (customer 321) outside IQR fences
3820,2026-09-18 17:31:25.532255,invoice_iqr,4388,208.95,iqr,15.7500,Invoice 4388 (customer 321) outside IQR fences
3821,2026-09-18 17:31:25.532255,invoice_iqr,4389,208.95,iqr,15.7500,Invoice 4389 (customer 321) outside IQR fences
3822,2026-09-18 17:31:25.532255,invoice_iqr,4440,208.95,iqr,15.7500,Invoice 4440 (customer 325) outside IQR fences
3823,2026-09-18 17:31:25.532255,invoice_iqr,4441,208.95,iqr,15.7500,Invoice 4441 (customer 325) outside IQR fences
3824,2026-09-18 17:31:25.532255,invoice_iqr,4442,208.95,iqr,15.7500,Invoice 4442 (customer 325) outside IQR fences
3825,2026-09-18 17:31:25.532255,invoice_iqr,4443,208.95,iqr,15.7500,Invoice 4443 (customer 325) outside IQR fences
3826,2026-09-18 17:31:25.532255,invoice_iqr,4444,208.95,iqr,15.7500,Invoice 4444 (customer 325) outside IQR fences
3827,2026-09-18 17:31:25.532255,invoice_iqr,4445,208.95,iqr,15.7500,Invoice 4445 (customer 325) outside IQR fences
3828,2026-09-18 17:31:25.532255,invoice_iqr,4446,208.95,iqr,15.7500,Invoice 4446 (customer 325) outside IQR fences
3829,2026-09-18 17:31:25.532255,invoice_iqr,4447,208.95,iqr,15.7500,Invoice 4447 (customer 325) outside IQR fences
3830,2026-09-18 17:31:25.532255,invoice_iqr,4448,208.95,iqr,15.7500,Invoice 4448 (customer 325) outside IQR fences
3831,2026-09-18 17:31:25.532255,invoice_iqr,4449,208.95,iqr,15.7500,Invoice 4449 (customer 325) outside IQR fences
3832,2026-09-18 17:31:25.532255,invoice_iqr,4450,208.95,iqr,15.7500,Invoice 4450 (customer 325) outside IQR fences
3833,2026-09-18 17:31:25.532255,invoice_iqr,4451,208.95,iqr,15.7500,Invoice 4451 (customer 325) outside IQR fences
3834,2026-09-18 17:31:25.532255,invoice_iqr,4452,208.95,iqr,15.7500,Invoice 4452 (customer 325) outside IQR fences
3835,2026-09-18 17:31:25.532255,invoice_iqr,4453,208.95,iqr,15.7500,Invoice 4453 (customer 325) outside IQR fences
3836,2026-09-18 17:31:25.532255,invoice_iqr,4454,208.95,iqr,15.7500,Invoice 4454 (customer 325) outside IQR fences
3837,2026-09-18 17:31:25.532255,invoice_iqr,4455,208.95,iqr,15.7500,Invoice 4455 (customer 325) outside IQR fences
3838,2026-09-18 17:31:25.532255,invoice_iqr,4476,208.95,iqr,15.7500,Invoice 4476 (customer 328) outside IQR fences
3839,2026-09-18 17:31:25.532255,invoice_iqr,4477,208.95,iqr,15.7500,Invoice 4477 (customer 328) outside IQR fences
3840,2026-09-18 17:31:25.532255,invoice_iqr,4478,208.95,iqr,15.7500,Invoice 4478 (customer 328) outside IQR fences
3841,2026-09-18 17:31:25.532255,invoice_iqr,4479,208.95,iqr,15.7500,Invoice 4479 (customer 328) outside IQR fences
3842,2026-09-18 17:31:25.532255,invoice_iqr,4480,208.95,iqr,15.7500,Invoice 4480 (customer 328) outside IQR fences
3843,2026-09-18 17:31:25.532255,invoice_iqr,4481,208.95,iqr,15.7500,Invoice 4481 (customer 328) outside IQR fences
3844,2026-09-18 17:31:25.532255,invoice_iqr,4482,208.95,iqr,15.7500,Invoice 4482 (customer 328) outside IQR fences
3845,2026-09-18 17:31:25.532255,invoice_iqr,4483,208.95,iqr,15.7500,Invoice 4483 (customer 328) outside IQR fences
3846,2026-09-18 17:31:25.532255,invoice_iqr,4484,208.95,iqr,15.7500,Invoice 4484 (customer 328) outside IQR fences
3847,2026-09-18 17:31:25.532255,invoice_iqr,4485,208.95,iqr,15.7500,Invoice 4485 (customer 328) outside IQR fences
3848,2026-09-18 17:31:25.532255,invoice_iqr,4486,208.95,iqr,15.7500,Invoice 4486 (customer 328) outside IQR fences
3849,2026-09-18 17:31:25.532255,invoice_iqr,4487,208.95,iqr,15.7500,Invoice 4487 (customer 328) outside IQR fences
3850,2026-09-18 17:31:25.532255,invoice_iqr,4488,1956.46,iqr,1763.2600,Invoice 4488 (customer 328) outside IQR fences
3851,2026-09-18 17:31:25.532255,invoice_iqr,4489,208.95,iqr,15.7500,Invoice 4489 (customer 328) outside IQR fences
3852,2026-09-18 17:31:25.532255,invoice_iqr,4490,208.95,iqr,15.7500,Invoice 4490 (customer 328) outside IQR fences
3853,2026-09-18 17:31:25.532255,invoice_iqr,4491,208.95,iqr,15.7500,Invoice 4491 (customer 328) outside IQR fences
3854,2026-09-18 17:31:25.532255,invoice_iqr,4744,208.95,iqr,15.7500,Invoice 4744 (customer 346) outside IQR fences
3855,2026-09-18 17:31:25.532255,invoice_iqr,4745,208.95,iqr,15.7500,Invoice 4745 (customer 346) outside IQR fences
3856,2026-09-18 17:31:25.532255,invoice_iqr,4746,208.95,iqr,15.7500,Invoice 4746 (customer 346) outside IQR fences
3857,2026-09-18 17:31:25.532255,invoice_iqr,4747,208.95,iqr,15.7500,Invoice 4747 (customer 346) outside IQR fences
3858,2026-09-18 17:31:25.532255,invoice_iqr,4748,208.95,iqr,15.7500,Invoice 4748 (customer 346) outside IQR fences
3859,2026-09-18 17:31:25.532255,invoice_iqr,4749,208.95,iqr,15.7500,Invoice 4749 (customer 346) outside IQR fences
3860,2026-09-18 17:31:25.532255,invoice_iqr,4750,208.95,iqr,15.7500,Invoice 4750 (customer 346) outside IQR fences
3861,2026-09-18 17:31:25.532255,invoice_iqr,4751,208.95,iqr,15.7500,Invoice 4751 (customer 346) outside IQR fences
3862,2026-09-18 17:31:25.532255,invoice_iqr,4752,208.95,iqr,15.7500,Invoice 4752 (customer 346) outside IQR fences
3863,2026-09-18 17:31:25.532255,invoice_iqr,4753,208.95,iqr,15.7500,Invoice 4753 (customer 346) outside IQR fences
3864,2026-09-18 17:31:25.532255,invoice_iqr,4754,208.95,iqr,15.7500,Invoice 4754 (customer 346) outside IQR fences
3865,2026-09-18 17:31:25.532255,invoice_iqr,4755,208.95,iqr,15.7500,Invoice 4755 (customer 346) outside IQR fences
3866,2026-09-18 17:31:25.532255,invoice_iqr,4756,208.95,iqr,15.7500,Invoice 4756 (customer 346) outside IQR fences
3867,2026-09-18 17:31:25.532255,invoice_iqr,4757,208.95,iqr,15.7500,Invoice 4757 (customer 346) outside IQR fences
3868,2026-09-18 17:31:25.532255,invoice_iqr,4758,208.95,iqr,15.7500,Invoice 4758 (customer 346) outside IQR fences
3869,2026-09-18 17:31:25.532255,invoice_iqr,4759,208.95,iqr,15.7500,Invoice 4759 (customer 346) outside IQR fences
3870,2026-09-18 17:31:25.532255,invoice_iqr,4760,208.95,iqr,15.7500,Invoice 4760 (customer 346) outside IQR fences
3871,2026-09-18 17:31:25.532255,invoice_iqr,4761,417.90,iqr,224.7000,Invoice 4761 (customer 346) outside IQR fences
3872,2026-09-18 17:31:25.532255,invoice_iqr,4762,208.95,iqr,15.7500,Invoice 4762 (customer 346) outside IQR fences
3873,2026-09-18 17:31:25.532255,invoice_iqr,4763,208.95,iqr,15.7500,Invoice 4763 (customer 346) outside IQR fences
3874,2026-09-18 17:31:25.532255,invoice_iqr,4764,208.95,iqr,15.7500,Invoice 4764 (customer 346) outside IQR fences
3875,2026-09-18 17:31:25.532255,invoice_iqr,4765,208.95,iqr,15.7500,Invoice 4765 (customer 346) outside IQR fences
3876,2026-09-18 17:31:25.532255,invoice_iqr,4766,208.95,iqr,15.7500,Invoice 4766 (customer 346) outside IQR fences
3877,2026-09-18 17:31:25.532255,invoice_iqr,5127,208.95,iqr,15.7500,Invoice 5127 (customer 373) outside IQR fences
3878,2026-09-18 17:31:25.532255,invoice_iqr,5128,208.95,iqr,15.7500,Invoice 5128 (customer 373) outside IQR fences
3879,2026-09-18 17:31:25.532255,invoice_iqr,5129,208.95,iqr,15.7500,Invoice 5129 (customer 373) outside IQR fences
3880,2026-09-18 17:31:25.532255,invoice_iqr,5130,208.95,iqr,15.7500,Invoice 5130 (customer 373) outside IQR fences
3881,2026-09-18 17:31:25.532255,invoice_iqr,5131,208.95,iqr,15.7500,Invoice 5131 (customer 373) outside IQR fences
3882,2026-09-18 17:31:25.532255,invoice_iqr,5132,208.95,iqr,15.7500,Invoice 5132 (customer 374) outside IQR fences
3883,2026-09-18 17:31:25.532255,invoice_iqr,5133,208.95,iqr,15.7500,Invoice 5133 (customer 374) outside IQR fences
3884,2026-09-18 17:31:25.532255,invoice_iqr,5134,208.95,iqr,15.7500,Invoice 5134 (customer 374) outside IQR fences
3885,2026-09-18 17:31:25.532255,invoice_iqr,5135,208.95,iqr,15.7500,Invoice 5135 (customer 374) outside IQR fences
3886,2026-09-18 17:31:25.532255,invoice_iqr,5136,208.95,iqr,15.7500,Invoice 5136 (customer 374) outside IQR fences
3887,2026-09-18 17:31:25.532255,invoice_iqr,5137,208.95,iqr,15.7500,Invoice 5137 (customer 374) outside IQR fences
3888,2026-09-18 17:31:25.532255,invoice_iqr,5138,208.95,iqr,15.7500,Invoice 5138 (customer 374) outside IQR fences
3889,2026-09-18 17:31:25.532255,invoice_iqr,5139,208.95,iqr,15.7500,Invoice 5139 (customer 374) outside IQR fences
3890,2026-09-18 17:31:25.532255,invoice_iqr,5140,208.95,iqr,15.7500,Invoice 5140 (customer 374) outside IQR fences
3891,2026-09-18 17:31:25.532255,invoice_iqr,5141,208.95,iqr,15.7500,Invoice 5141 (customer 374) outside IQR fences
3892,2026-09-18 17:31:25.532255,invoice_iqr,5160,208.95,iqr,15.7500,Invoice 5160 (customer 376) outside IQR fences
3893,2026-09-18 17:31:25.532255,invoice_iqr,5161,208.95,iqr,15.7500,Invoice 5161 (customer 376) outside IQR fences
3894,2026-09-18 17:31:25.532255,invoice_iqr,5162,208.95,iqr,15.7500,Invoice 5162 (customer 376) outside IQR fences
3895,2026-09-18 17:31:25.532255,invoice_iqr,5163,208.95,iqr,15.7500,Invoice 5163 (customer 376) outside IQR fences
3896,2026-09-18 17:31:25.532255,invoice_iqr,5164,208.95,iqr,15.7500,Invoice 5164 (customer 376) outside IQR fences
3897,2026-09-18 17:31:25.532255,invoice_iqr,5165,208.95,iqr,15.7500,Invoice 5165 (customer 376) outside IQR fences
3898,2026-09-18 17:31:25.532255,invoice_iqr,5166,208.95,iqr,15.7500,Invoice 5166 (customer 376) outside IQR fences
3899,2026-09-18 17:31:25.532255,invoice_iqr,5167,208.95,iqr,15.7500,Invoice 5167 (customer 376) outside IQR fences
3900,2026-09-18 17:31:25.532255,invoice_iqr,5168,208.95,iqr,15.7500,Invoice 5168 (customer 376) outside IQR fences
3901,2026-09-18 17:31:25.532255,invoice_iqr,5169,208.95,iqr,15.7500,Invoice 5169 (customer 376) outside IQR fences
3902,2026-09-18 17:31:25.532255,invoice_iqr,5170,208.95,iqr,15.7500,Invoice 5170 (customer 376) outside IQR fences
3903,2026-09-18 17:31:25.532255,invoice_iqr,5171,208.95,iqr,15.7500,Invoice 5171 (customer 376) outside IQR fences
3904,2026-09-18 17:31:25.532255,invoice_iqr,5172,208.95,iqr,15.7500,Invoice 5172 (customer 376) outside IQR fences
3905,2026-09-18 17:31:25.532255,invoice_iqr,5173,208.95,iqr,15.7500,Invoice 5173 (customer 376) outside IQR fences
3906,2026-09-18 17:31:25.532255,invoice_iqr,5174,208.95,iqr,15.7500,Invoice 5174 (customer 376) outside IQR fences
3907,2026-09-18 17:31:25.532255,invoice_iqr,5175,208.95,iqr,15.7500,Invoice 5175 (customer 376) outside IQR fences
3908,2026-09-18 17:31:25.532255,invoice_iqr,5176,208.95,iqr,15.7500,Invoice 5176 (customer 376) outside IQR fences
3909,2026-09-18 17:31:25.532255,invoice_iqr,5510,208.95,iqr,15.7500,Invoice 5510 (customer 402) outside IQR fences
3910,2026-09-18 17:31:25.532255,invoice_iqr,5511,208.95,iqr,15.7500,Invoice 5511 (customer 402) outside IQR fences
3911,2026-09-18 17:31:25.532255,invoice_iqr,5512,208.95,iqr,15.7500,Invoice 5512 (customer 402) outside IQR fences
3912,2026-09-18 17:31:25.532255,invoice_iqr,5513,208.95,iqr,15.7500,Invoice 5513 (customer 402) outside IQR fences
3913,2026-09-18 17:31:25.532255,invoice_iqr,5514,208.95,iqr,15.7500,Invoice 5514 (customer 402) outside IQR fences
3914,2026-09-18 17:31:25.532255,invoice_iqr,5515,208.95,iqr,15.7500,Invoice 5515 (customer 402) outside IQR fences
3915,2026-09-18 17:31:25.532255,invoice_iqr,5516,208.95,iqr,15.7500,Invoice 5516 (customer 402) outside IQR fences
3916,2026-09-18 17:31:25.532255,invoice_iqr,5517,208.95,iqr,15.7500,Invoice 5517 (customer 402) outside IQR fences
3917,2026-09-18 17:31:25.532255,invoice_iqr,5518,208.95,iqr,15.7500,Invoice 5518 (customer 402) outside IQR fences
3918,2026-09-18 17:31:25.532255,invoice_iqr,5519,208.95,iqr,15.7500,Invoice 5519 (customer 402) outside IQR fences
3919,2026-09-18 17:31:25.532255,invoice_iqr,5520,208.95,iqr,15.7500,Invoice 5520 (customer 402) outside IQR fences
3920,2026-09-18 17:31:25.532255,invoice_iqr,5521,208.95,iqr,15.7500,Invoice 5521 (customer 402) outside IQR fences
3921,2026-09-18 17:31:25.532255,invoice_iqr,5522,208.95,iqr,15.7500,Invoice 5522 (customer 402) outside IQR fences
3922,2026-09-18 17:31:25.532255,invoice_iqr,5523,208.95,iqr,15.7500,Invoice 5523 (customer 402) outside IQR fences
3923,2026-09-18 17:31:25.532255,invoice_iqr,5524,208.95,iqr,15.7500,Invoice 5524 (customer 402) outside IQR fences
3924,2026-09-18 17:31:25.532255,invoice_iqr,5525,208.95,iqr,15.7500,Invoice 5525 (customer 402) outside IQR fences
3925,2026-09-18 17:31:25.532255,invoice_iqr,5526,208.95,iqr,15.7500,Invoice 5526 (customer 402) outside IQR fences
3926,2026-09-18 17:31:25.532255,invoice_iqr,5527,208.95,iqr,15.7500,Invoice 5527 (customer 402) outside IQR fences
3927,2026-09-18 17:31:25.532255,invoice_iqr,5528,208.95,iqr,15.7500,Invoice 5528 (customer 402) outside IQR fences
3928,2026-09-18 17:31:25.532255,invoice_iqr,5529,208.95,iqr,15.7500,Invoice 5529 (customer 402) outside IQR fences
3929,2026-09-18 17:31:25.532255,invoice_iqr,5552,208.95,iqr,15.7500,Invoice 5552 (customer 406) outside IQR fences
3930,2026-09-18 17:31:25.532255,invoice_iqr,5553,208.95,iqr,15.7500,Invoice 5553 (customer 406) outside IQR fences
3931,2026-09-18 17:31:25.532255,invoice_iqr,5554,208.95,iqr,15.7500,Invoice 5554 (customer 406) outside IQR fences
3932,2026-09-18 17:31:25.532255,invoice_iqr,5555,208.95,iqr,15.7500,Invoice 5555 (customer 406) outside IQR fences
3933,2026-09-18 17:31:25.532255,invoice_iqr,5556,208.95,iqr,15.7500,Invoice 5556 (customer 406) outside IQR fences
3934,2026-09-18 17:31:25.532255,invoice_iqr,5557,208.95,iqr,15.7500,Invoice 5557 (customer 406) outside IQR fences
3935,2026-09-18 17:31:25.532255,invoice_iqr,5558,208.95,iqr,15.7500,Invoice 5558 (customer 406) outside IQR fences
3936,2026-09-18 17:31:25.532255,invoice_iqr,5559,208.95,iqr,15.7500,Invoice 5559 (customer 406) outside IQR fences
3937,2026-09-18 17:31:25.532255,invoice_iqr,5560,208.95,iqr,15.7500,Invoice 5560 (customer 406) outside IQR fences
3938,2026-09-18 17:31:25.532255,invoice_iqr,5561,208.95,iqr,15.7500,Invoice 5561 (customer 406) outside IQR fences
3939,2026-09-18 17:31:25.532255,invoice_iqr,5562,208.95,iqr,15.7500,Invoice 5562 (customer 406) outside IQR fences
3940,2026-09-18 17:31:25.532255,invoice_iqr,5563,208.95,iqr,15.7500,Invoice 5563 (customer 406) outside IQR fences
3941,2026-09-18 17:31:25.532255,invoice_iqr,5564,208.95,iqr,15.7500,Invoice 5564 (customer 406) outside IQR fences
3942,2026-09-18 17:31:25.532255,invoice_iqr,5565,208.95,iqr,15.7500,Invoice 5565 (customer 406) outside IQR fences
3943,2026-09-18 17:31:25.532255,invoice_iqr,5566,208.95,iqr,15.7500,Invoice 5566 (customer 406) outside IQR fences
3944,2026-09-18 17:31:25.532255,invoice_iqr,5567,208.95,iqr,15.7500,Invoice 5567 (customer 406) outside IQR fences
